,code,tropics,cover_cat,year,area,country,pixels,pixels_sub_25,cover_2000,loss
19267,RUS,False,51-75,2008,1940891.9514355026,Russian Federation,4786075137.0,0.0,1240871.2610459968,4849.676753254866
19287,RUS,False,76-100,2008,3003317.675822183,Russian Federation,7147899495.0,0.0,2566813.4652636903,14172.922841081412
19208,RUS,False,0,2009,5816953.851602651,Russian Federation,16497287100.0,0.0,0.0,0.0
19228,RUS,False,1-25,2009,769866.1994131716,Russian Federation,2007458077.0,2007458077.0,100700.80029669988,110.05053801512548
19248,RUS,False,26-50,2009,1142149.4543350122,Russian Federation,2919018494.0,0.0,456535.931283835,810.0818730976263
19268,RUS,False,51-75,2009,1940891.9514355026,Russian Federation,4786075137.0,0.0,1240871.2610459968,2093.972303960293
19288,RUS,False,76-100,2009,3003317.675822183,Russian Federation,7147899495.0,0.0,2566813.4652636903,10248.929575766024
19209,RUS,False,0,2010,5816953.851602651,Russian Federation,16497287100.0,0.0,0.0,0.0
19229,RUS,False,1-25,2010,769866.1994131716,Russian Federation,2007458077.0,2007458077.0,100700.80029669988,121.7305067944618
19249,RUS,False,26-50,2010,1142149.4543350122,Russian Federation,2919018494.0,0.0,456535.931283835,775.6003453681249
19269,RUS,False,51-75,2010,1940891.9514355026,Russian Federation,4786075137.0,0.0,1240871.2610459968,1856.7740417291932
19289,RUS,False,76-100,2010,3003317.675822183,Russian Federation,7147899495.0,0.0,2566813.4652636903,9631.742664321799
19210,RUS,False,0,2011,5816953.851602651,Russian Federation,16497287100.0,0.0,0.0,0.0
19230,RUS,False,1-25,2011,769866.1994131716,Russian Federation,2007458077.0,2007458077.0,100700.80029669988,217.83240716321848
19250,RUS,False,26-50,2011,1142149.4543350122,Russian Federation,2919018494.0,0.0,456535.931283835,1481.008579903413
19270,RUS,False,51-75,2011,1940891.9514355026,Russian Federation,4786075137.0,0.0,1240871.2610459968,2980.498056647083
19290,RUS,False,76-100,2011,3003317.675822183,Russian Federation,7147899495.0,0.0,2566813.4652636903,14582.895361213023
19211,RUS,False,0,2012,5816953.851602651,Russian Federation,16497287100.0,0.0,0.0,0.0
19231,RUS,False,1-25,2012,769866.1994131716,Russian Federation,2007458077.0,2007458077.0,100700.80029669988,339.19032468049727
19251,RUS,False,26-50,2012,1142149.4543350122,Russian Federation,2919018494.0,0.0,456535.931283835,2263.2623622128885
19271,RUS,False,51-75,2012,1940891.9514355026,Russian Federation,4786075137.0,0.0,1240871.2610459968,5968.5059085162675
19291,RUS,False,76-100,2012,3003317.675822183,Russian Federation,7147899495.0,0.0,2566813.4652636903,19837.78797015818
19212,RUS,False,0,2013,5816953.851602651,Russian Federation,16497287100.0,0.0,0.0,0.0
19232,RUS,False,1-25,2013,769866.1994131716,Russian Federation,2007458077.0,2007458077.0,100700.80029669988,158.352421039471
19252,RUS,False,26-50,2013,1142149.4543350122,Russian Federation,2919018494.0,0.0,456535.931283835,1007.4571899230592
19272,RUS,False,51-75,2013,1940891.9514355026,Russian Federation,4786075137.0,0.0,1240871.2610459968,5386.89190470428
19292,RUS,False,76-100,2013,3003317.675822183,Russian Federation,7147899495.0,0.0,2566813.4652636903,11947.86796372012
19213,RUS,False,0,2014,5816953.851602651,Russian Federation,16497287100.0,0.0,0.0,0.0
19233,RUS,False,1-25,2014,769866.1994131716,Russian Federation,2007458077.0,2007458077.0,100700.80029669988,127.91063110782028
19253,RUS,False,26-50,2014,1142149.4543350122,Russian Federation,2919018494.0,0.0,456535.931283835,1032.7736820221587
19273,RUS,False,51-75,2014,1940891.9514355026,Russian Federation,4786075137.0,0.0,1240871.2610459968,4118.3932713738905
19293,RUS,False,76-100,2014,3003317.675822183,Russian Federation,7147899495.0,0.0,2566813.4652636903,10033.169391652835
19214,RUS,False,0,2015,5816953.851602651,Russian Federation,16497287100.0,0.0,0.0,0.0
19234,RUS,False,1-25,2015,769866.1994131716,Russian Federation,2007458077.0,2007458077.0,100700.80029669988,142.00638948450063
19254,RUS,False,26-50,2015,1142149.4543350122,Russian Federation,2919018494.0,0.0,456535.931283835,1286.944889668638
19274,RUS,False,51-75,2015,1940891.9514355026,Russian Federation,4786075137.0,0.0,1240871.2610459968,3716.7951661151064
19294,RUS,False,76-100,2015,3003317.675822183,Russian Federation,7147899495.0,0.0,2566813.4652636903,8228.50976867886
19215,RUS,False,0,2016,5816953.851602651,Russian Federation,16497287100.0,0.0,0.0,0.0
19235,RUS,False,1-25,2016,769866.1994131716,Russian Federation,2007458077.0,2007458077.0,100700.80029669988,415.6017135199706
19255,RUS,False,26-50,2016,1142149.4543350122,Russian Federation,2919018494.0,0.0,456535.931283835,3243.2912607742833
19275,RUS,False,51-75,2016,1940891.9514355026,Russian Federation,4786075137.0,0.0,1240871.2610459968,8210.454451465965
19295,RUS,False,76-100,2016,3003317.675822183,Russian Federation,7147899495.0,0.0,2566813.4652636903,14029.408377922357
19216,RUS,False,0,2017,5816953.851602651,Russian Federation,16497287100.0,0.0,0.0,0.0
19236,RUS,False,1-25,2017,769866.1994131716,Russian Federation,2007458077.0,2007458077.0,100700.80029669988,220.37441698268103
19256,RUS,False,26-50,2017,1142149.4543350122,Russian Federation,2919018494.0,0.0,456535.931283835,1758.449523081894
19276,RUS,False,51-75,2017,1940891.9514355026,Russian Federation,4786075137.0,0.0,1240871.2610459968,6561.336236780526
19296,RUS,False,76-100,2017,3003317.675822183,Russian Federation,7147899495.0,0.0,2566813.4652636903,18781.346238874718
19217,RUS,False,0,2018,5816953.851602651,Russian Federation,16497287100.0,0.0,0.0,0.0
19237,RUS,False,1-25,2018,769866.1994131716,Russian Federation,2007458077.0,2007458077.0,100700.80029669988,184.598923057752
19257,RUS,False,26-50,2018,1142149.4543350122,Russian Federation,2919018494.0,0.0,456535.931283835,1587.001066600379
19277,RUS,False,51-75,2018,1940891.9514355026,Russian Federation,4786075137.0,0.0,1240871.2610459968,5997.029381425897
19297,RUS,False,76-100,2018,3003317.675822183,Russian Federation,7147899495.0,0.0,2566813.4652636903,16661.0952470078
19218,RUS,False,0,2019,5816953.851602651,Russian Federation,16497287100.0,0.0,0.0,0.0
19238,RUS,False,1-25,2019,769866.1994131716,Russian Federation,2007458077.0,2007458077.0,100700.80029669988,143.29920561233595
19258,RUS,False,26-50,2019,1142149.4543350122,Russian Federation,2919018494.0,0.0,456535.931283835,1218.39621759698
19278,RUS,False,51-75,2019,1940891.9514355026,Russian Federation,4786075137.0,0.0,1240871.2610459968,3831.9309618777747
19298,RUS,False,76-100,2019,3003317.675822183,Russian Federation,7147899495.0,0.0,2566813.4652636903,10239.411570288938
19219,RUS,False,0,2020,5816953.851602651,Russian Federation,16497287100.0,0.0,0.0,0.0
19239,RUS,False,1-25,2020,769866.1994131716,Russian Federation,2007458077.0,2007458077.0,100700.80029669988,354.8495076966125
19259,RUS,False,26-50,2020,1142149.4543350122,Russian Federation,2919018494.0,0.0,456535.931283835,2323.3561903171994
19279,RUS,False,51-75,2020,1940891.9514355026,Russian Federation,4786075137.0,0.0,1240871.2610459968,4269.459541703258
19299,RUS,False,76-100,2020,3003317.675822183,Russian Federation,7147899495.0,0.0,2566813.4652636903,11885.84465602541
19300,RWA,True,0,2001,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19320,RWA,True,1-25,2001,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,0.15064213463624473
19340,RWA,True,26-50,2001,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,2.0816841689869667
19360,RWA,True,51-75,2001,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,4.098321566854533
19380,RWA,True,76-100,2001,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,3.43885744964819
19301,RWA,True,0,2002,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19321,RWA,True,1-25,2002,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,0.3127287754391999
19341,RWA,True,26-50,2002,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,2.134650584401241
19361,RWA,True,51-75,2002,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,2.147996072953446
19381,RWA,True,76-100,2002,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,1.254553997817727
19302,RWA,True,0,2003,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19322,RWA,True,1-25,2003,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,0.31532116242896857
19342,RWA,True,26-50,2003,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,1.8800880699409765
19362,RWA,True,51-75,2003,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,2.786189614559207
19382,RWA,True,76-100,2003,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,1.9339402784975541
19303,RWA,True,0,2004,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19323,RWA,True,1-25,2004,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,0.2725547995983509
19343,RWA,True,26-50,2004,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,2.079289026063517
19363,RWA,True,51-75,2004,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,3.0170992890494936
19383,RWA,True,76-100,2004,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,1.6831430175254027
19304,RWA,True,0,2005,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19324,RWA,True,1-25,2005,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,0.2515903185883143
19344,RWA,True,26-50,2005,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,1.5031516110376075
19364,RWA,True,51-75,2005,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,2.1564805961805944
19384,RWA,True,76-100,2005,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,1.3402471791156472
19305,RWA,True,0,2006,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19325,RWA,True,1-25,2006,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,0.3103597276023297
19345,RWA,True,26-50,2006,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,1.5528635751981505
19365,RWA,True,51-75,2006,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,1.8701304579923328
19385,RWA,True,76-100,2006,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,1.0886305349712326
19306,RWA,True,0,2007,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19326,RWA,True,1-25,2007,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,0.43809001636292655
19346,RWA,True,26-50,2007,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,2.897389950242412
19366,RWA,True,51-75,2007,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,3.6615356321481274
19386,RWA,True,76-100,2007,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,1.9733534664624195
19307,RWA,True,0,2008,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19327,RWA,True,1-25,2008,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,0.40695035675024516
19347,RWA,True,26-50,2008,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,2.028967220580782
19367,RWA,True,51-75,2008,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,2.7134659959730683
19387,RWA,True,76-100,2008,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,2.092167241708383
19308,RWA,True,0,2009,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19328,RWA,True,1-25,2009,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,0.2929901255904679
19348,RWA,True,26-50,2009,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,2.063306488898892
19368,RWA,True,51-75,2009,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,3.8035819636556845
19388,RWA,True,76-100,2009,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,2.754351408049055
19309,RWA,True,0,2010,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19329,RWA,True,1-25,2010,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,0.7853619352896437
19349,RWA,True,26-50,2010,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,5.1138508057700705
19369,RWA,True,51-75,2010,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,6.07379802076513
19389,RWA,True,76-100,2010,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,3.2198059892492057
19310,RWA,True,0,2011,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19330,RWA,True,1-25,2011,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,0.18011110929265933
19350,RWA,True,26-50,2011,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,1.3423680499853319
19370,RWA,True,51-75,2011,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,2.7227106479000804
19390,RWA,True,76-100,2011,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,1.685369811135009
19311,RWA,True,0,2012,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19331,RWA,True,1-25,2012,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,0.5868852728416407
19351,RWA,True,26-50,2012,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,2.452061465625256
19371,RWA,True,51-75,2012,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,2.6930479733785235
19391,RWA,True,76-100,2012,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,1.3429678380436894
19312,RWA,True,0,2013,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19332,RWA,True,1-25,2013,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,2.5499867652645434
19352,RWA,True,26-50,2013,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,7.844102208359968
19372,RWA,True,51-75,2013,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,4.604876383118572
19392,RWA,True,76-100,2013,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,1.9095867421512565
19313,RWA,True,0,2014,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19333,RWA,True,1-25,2014,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,2.643953027065594
19353,RWA,True,26-50,2014,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,7.723386713367428
19373,RWA,True,51-75,2014,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,6.201003364716241
19393,RWA,True,76-100,2014,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,3.47699945530376
19314,RWA,True,0,2015,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19334,RWA,True,1-25,2015,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,1.6898016979387445
19354,RWA,True,26-50,2015,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,5.58544890800296
19374,RWA,True,51-75,2015,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,5.122290880422462
19394,RWA,True,76-100,2015,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,2.6332913104626043
19315,RWA,True,0,2016,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19335,RWA,True,1-25,2016,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,2.2029571745099568
19355,RWA,True,26-50,2016,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,6.887367889151559
19375,RWA,True,51-75,2016,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,6.935837073846805
19395,RWA,True,76-100,2016,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,2.8774837802937605
19316,RWA,True,0,2017,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19336,RWA,True,1-25,2017,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,3.7548067921051596
19356,RWA,True,26-50,2017,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,8.967828802499081
19376,RWA,True,51-75,2017,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,5.141128751913608
19396,RWA,True,76-100,2017,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,2.2752848565773953
19317,RWA,True,0,2018,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19337,RWA,True,1-25,2018,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,4.045745500604877
19357,RWA,True,26-50,2018,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,11.631513260130356
19377,RWA,True,51-75,2018,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,10.001748216031443
19397,RWA,True,76-100,2018,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,3.7702204635763654
19318,RWA,True,0,2019,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19338,RWA,True,1-25,2019,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,2.3452191762650814
19358,RWA,True,26-50,2019,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,6.62653972055243
19378,RWA,True,51-75,2019,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,5.711908762914565
19398,RWA,True,76-100,2019,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,2.9033498160018603
19319,RWA,True,0,2020,480.4456245747317,Rwanda,624903.0,0.0,0.0,0.0
19339,RWA,True,1-25,2020,16333.980901626332,Rwanda,21244329.0,21244329.0,2322.1171319408804,2.59932518337159
19359,RWA,True,26-50,2020,4996.306520656678,Rwanda,6498549.0,0.0,1775.4396444164151,8.083583700319728
19379,RWA,True,51-75,2020,1165.171740569553,Rwanda,1515716.0,0.0,716.986747137286,7.063793405879349
19399,RWA,True,76-100,2020,879.1485490600606,Rwanda,1143725.0,0.0,752.1515823436329,4.166668275464031
19400,SAU,False,0,2001,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19420,SAU,False,1-25,2001,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,0.0030247111857352434
19440,SAU,False,26-50,2001,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19460,SAU,False,51-75,2001,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19480,SAU,False,76-100,2001,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19401,SAU,False,0,2002,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19421,SAU,False,1-25,2002,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,0.00010718986765277777
19441,SAU,False,26-50,2002,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19461,SAU,False,51-75,2002,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19481,SAU,False,76-100,2002,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19402,SAU,False,0,2003,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19422,SAU,False,1-25,2003,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,0.0
19442,SAU,False,26-50,2003,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19462,SAU,False,51-75,2003,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19482,SAU,False,76-100,2003,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19403,SAU,False,0,2004,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19423,SAU,False,1-25,2004,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,0.001096974211305122
19443,SAU,False,26-50,2004,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19463,SAU,False,51-75,2004,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19483,SAU,False,76-100,2004,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19404,SAU,False,0,2005,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19424,SAU,False,1-25,2005,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,0.00012042886763671877
19444,SAU,False,26-50,2005,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19464,SAU,False,51-75,2005,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19484,SAU,False,76-100,2005,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19405,SAU,False,0,2006,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19425,SAU,False,1-25,2006,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,0.0
19445,SAU,False,26-50,2006,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19465,SAU,False,51-75,2006,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19485,SAU,False,76-100,2006,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19406,SAU,False,0,2007,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19426,SAU,False,1-25,2007,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,0.001474818647546441
19446,SAU,False,26-50,2007,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19466,SAU,False,51-75,2007,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19486,SAU,False,76-100,2007,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19407,SAU,False,0,2008,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19427,SAU,False,1-25,2008,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,4.176981214322918e-05
19447,SAU,False,26-50,2008,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19467,SAU,False,51-75,2008,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19487,SAU,False,76-100,2008,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19408,SAU,False,0,2009,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19428,SAU,False,1-25,2009,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,8.453884283984374e-05
19448,SAU,False,26-50,2009,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19468,SAU,False,51-75,2009,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19488,SAU,False,76-100,2009,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19409,SAU,False,0,2010,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19429,SAU,False,1-25,2010,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,8.441245357421876e-05
19449,SAU,False,26-50,2010,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19469,SAU,False,51-75,2010,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19489,SAU,False,76-100,2010,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19410,SAU,False,0,2011,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19430,SAU,False,1-25,2011,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,4.1772106576822914e-05
19450,SAU,False,26-50,2011,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19470,SAU,False,51-75,2011,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19490,SAU,False,76-100,2011,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19411,SAU,False,0,2012,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19431,SAU,False,1-25,2012,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,0.00024678317429144964
19451,SAU,False,26-50,2012,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19471,SAU,False,51-75,2012,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19491,SAU,False,76-100,2012,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19412,SAU,False,0,2013,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19432,SAU,False,1-25,2013,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,6.982939964908855e-05
19452,SAU,False,26-50,2013,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19472,SAU,False,51-75,2013,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19492,SAU,False,76-100,2013,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19413,SAU,False,0,2014,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19433,SAU,False,1-25,2014,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,6.749588743804253e-05
19453,SAU,False,26-50,2014,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19473,SAU,False,51-75,2014,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19493,SAU,False,76-100,2014,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19414,SAU,False,0,2015,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19434,SAU,False,1-25,2015,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,0.0
19454,SAU,False,26-50,2015,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19474,SAU,False,51-75,2015,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19494,SAU,False,76-100,2015,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19415,SAU,False,0,2016,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19435,SAU,False,1-25,2016,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,0.0
19455,SAU,False,26-50,2016,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19475,SAU,False,51-75,2016,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19495,SAU,False,76-100,2016,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19416,SAU,False,0,2017,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19436,SAU,False,1-25,2017,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,0.0
19456,SAU,False,26-50,2017,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19476,SAU,False,51-75,2017,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19496,SAU,False,76-100,2017,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19417,SAU,False,0,2018,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19437,SAU,False,1-25,2018,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,0.0
19457,SAU,False,26-50,2018,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19477,SAU,False,51-75,2018,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19497,SAU,False,76-100,2018,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19418,SAU,False,0,2019,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
19438,SAU,False,1-25,2019,113.63201090731184,Saudi Arabia,165984.0,165984.0,4.919555912551912,0.0
19458,SAU,False,26-50,2019,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19478,SAU,False,51-75,2019,0.06734552323267148,Saudi Arabia,101.0,0.0,0.03838694824262276,0.0
19498,SAU,False,76-100,2019,0.0,Saudi Arabia,0.0,0.0,0.0,0.0
19419,SAU,False,0,2020,1015491.522725658,Saudi Arabia,1477864133.0,0.0,0.0,0.0
